,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),month,day,Final_Hour
244,26.0,4.9,21.149834,72.778666,21.209834,72.838666,,3,1,2,2,0.0,0,3.0,26,3,13,17
245,33.0,4.4,11.022477,76.995667,11.092477,77.065667,,1,1,3,3,0.0,0,,43,3,14,21
246,24.0,4.6,22.310237,73.158921,22.370237,73.218921,2.0,3,0,2,3,1.0,0,,25,3,1,18
247,24.0,4.9,11.010375,76.95295,11.050375,76.99295,4.0,3,0,4,3,1.0,0,3.0,28,3,21,15
248,33.0,4.5,22.745049,75.892471,22.835049,75.982471,1.0,4,2,4,2,0.0,0,3.0,17,3,10,23
249,35.0,4.2,22.74806,75.8934,22.83806,75.9834,,1,1,1,3,1.0,0,3.0,44,3,20,19
250,27.0,4.2,19.178321,72.834715,19.268321,72.924715,1.0,1,0,4,3,1.0,0,3.0,33,4,6,20
251,30.0,4.7,13.054347,80.257221,13.104347,80.307221,5.0,3,1,2,2,1.0,0,,19,3,15,18
252,29.0,4.5,12.979096,77.640625,13.009096,77.670625,6.0,3,0,2,3,0.0,0,3.0,15,4,3,18
253,34.0,4.7,27.163303,78.057044,27.293303,78.187044,4.0,4,1,4,2,1.0,0,3.0,27,2,12,23
254,20.0,4.7,26.482419,80.320939,26.502419,80.340939,5.0,2,2,3,2,1.0,0,3.0,25,2,11,11
255,29.0,4.8,22.310237,73.158921,22.350237,73.198921,6.0,2,1,1,3,1.0,0,3.0,18,4,5,13
256,22.0,4.9,22.307898,73.167788,22.367898,73.227788,1.0,3,2,2,2,0.0,0,3.0,21,4,5,18
257,35.0,4.9,27.160832,78.011608,27.230832,78.081608,5.0,1,0,4,3,2.0,0,3.0,53,2,18,21
258,32.0,4.4,10.027014,76.308053,10.137014,76.418053,2.0,1,0,1,3,3.0,0,3.0,42,2,12,21
259,28.0,4.9,30.890184,75.829615,31.000184,75.939615,6.0,1,2,2,3,1.0,0,3.0,20,2,14,21
260,30.0,4.7,11.003681,76.975525,11.133681,77.105525,4.0,4,1,3,2,0.0,0,3.0,29,3,2,22
261,22.0,4.7,12.986047,80.218114,13.096047,80.328114,1.0,1,2,2,2,0.0,0,,15,4,4,20
262,36.0,4.7,11.006686,76.951736,11.056686,77.001736,4.0,3,0,4,3,1.0,0,3.0,30,3,9,18
263,23.0,4.8,21.15276,72.778059,21.28276,72.908059,,1,0,2,3,1.0,0,3.0,28,3,12,20
265,29.0,4.5,19.876106,75.340775,20.006106,75.470775,2.0,4,2,3,3,1.0,0,3.0,15,2,18,22
266,34.0,4.9,13.005801,80.250744,13.115801,80.360744,2.0,1,0,4,3,3.0,1,,50,3,23,22
267,38.0,4.1,12.933298,77.614293,12.943298,77.624293,1.0,2,0,4,3,1.0,1,3.0,41,3,5,11
268,35.0,5.0,0.0,0.0,0.07,0.07,4.0,3,0,2,3,1.0,0,3.0,37,3,27,17
269,38.0,4.7,0.0,0.0,0.06,0.06,5.0,1,2,1,2,1.0,0,3.0,28,3,19,22
270,32.0,4.3,30.328174,78.049117,30.398174,78.119117,5.0,3,1,3,2,2.0,0,3.0,35,2,16,18
271,20.0,4.5,12.978453,77.643685,13.048453,77.713685,,1,2,4,3,1.0,0,3.0,27,3,2,20
272,25.0,4.9,13.058616,80.264151,13.138616,80.344151,4.0,1,0,4,3,2.0,0,3.0,43,3,2,21
274,32.0,4.7,-27.165108,78.015053,27.225108,78.075053,2.0,1,2,3,2,1.0,0,3.0,31,2,13,21
275,39.0,4.1,0.0,0.0,0.13,0.13,5.0,1,1,1,3,2.0,0,3.0,39,2,14,21
276,31.0,4.4,22.307898,73.167788,22.417898,73.277788,1.0,1,0,4,3,1.0,0,,47,3,20,21
277,37.0,4.5,21.170096,72.789122,21.220096,72.839122,4.0,4,0,4,3,1.0,0,,26,3,11,23
278,36.0,4.9,30.905562,75.832841,30.995562,75.922841,5.0,3,2,2,1,1.0,0,3.0,31,2,18,17
279,37.0,3.8,26.849596,75.800512,26.989596,75.940512,2.0,1,1,2,3,1.0,0,3.0,42,4,4,20
280,30.0,4.7,-18.55144,-73.804855,18.61144,73.864855,1.0,1,2,3,2,0.0,0,,12,3,5,22
281,38.0,4.9,11.003681,76.975525,11.043681,77.015525,5.0,2,2,2,2,0.0,0,3.0,25,3,9,13
282,37.0,4.4,27.163303,78.057044,27.243303,78.137044,2.0,1,0,1,3,1.0,0,3.0,39,2,18,22
284,35.0,4.9,26.902328,75.794257,26.932328,75.824257,4.0,3,2,3,1,0.0,0,3.0,18,3,26,18
285,22.0,4.8,26.90519,75.810753,26.99519,75.900753,2.0,1,1,2,2,1.0,0,,22,3,29,20
286,28.0,4.8,17.428294,78.404423,17.448294,78.424423,4.0,4,0,4,3,1.0,0,3.0,23,3,1,8
287,39.0,4.0,12.316967,76.603067,12.446967,76.733067,1.0,3,0,1,3,0.0,0,3.0,48,3,18,17
288,29.0,4.5,12.975377,77.696664,13.055377,77.776664,,4,1,2,2,0.0,0,,13,3,31,22
289,39.0,4.6,13.026286,80.275235,13.046286,80.295235,2.0,2,2,1,3,1.0,0,3.0,32,3,30,11
290,25.0,4.9,12.323978,76.627961,12.453978,76.757961,2.0,1,2,2,1,0.0,0,,16,3,6,21
291,34.0,5.0,11.025083,77.015393,11.055083,77.045393,5.0,3,2,2,1,0.0,0,,19,3,5,17
292,22.0,4.8,12.933284,77.615428,12.953284,77.635428,6.0,4,1,1,3,1.0,0,3.0,18,3,26,9
293,27.0,5.0,26.492106,80.327797,26.562106,80.397797,,1,0,4,3,1.0,0,3.0,27,2,16,21
294,28.0,4.5,19.003517,72.82765,19.073517,72.89765,6.0,3,0,1,3,1.0,0,,25,3,12,17
295,32.0,5.0,10.994136,76.963303,11.024136,76.993303,1.0,3,2,1,2,1.0,0,3.0,31,3,1,18
296,30.0,4.7,23.353783,85.326967,23.463783,85.436967,4.0,1,2,1,2,1.0,0,3.0,39,4,4,19
297,27.0,4.6,17.440827,78.393391,17.510827,78.463391,6.0,3,0,2,3,0.0,0,3.0,20,3,16,18
298,35.0,3.9,19.12663,72.829976,19.20663,72.909976,,1,1,2,3,2.0,0,3.0,38,3,29,20
299,22.0,4.6,12.297954,76.665169,12.327954,76.695169,,4,1,4,3,1.0,0,3.0,19,3,5,23
300,35.0,4.7,0.0,0.0,0.03,0.03,6.0,1,2,1,1,1.0,0,3.0,17,2,17,21
301,30.0,4.6,22.308096,73.167753,22.318096,73.177753,5.0,4,0,4,3,0.0,0,,24,3,13,10
302,39.0,4.8,12.323194,76.630583,12.343194,76.650583,4.0,2,2,1,2,1.0,0,,26,3,13,11
303,33.0,4.8,17.450851,78.379347,17.510851,78.439347,2.0,3,2,3,3,1.0,0,3.0,28,4,3,18
304,20.0,4.7,18.543626,73.905101,18.623626,73.985101,2.0,3,2,2,2,1.0,0,,16,3,23,17
305,20.0,4.7,0.0,0.0,0.03,0.03,4.0,3,2,4,3,0.0,0,,17,3,1,18
306,34.0,4.2,12.304569,76.643622,12.364569,76.703622,,4,0,2,3,0.0,0,,24,3,13,23
307,22.0,4.7,12.299524,76.64262,12.369524,76.71262,,3,0,3,3,0.0,0,3.0,24,3,29,17
308,37.0,4.3,26.849596,75.800512,26.869596,75.820512,1.0,2,2,3,2,1.0,0,3.0,34,3,15,12
309,20.0,4.8,19.003517,72.82765,19.013517,72.83765,5.0,4,1,2,3,1.0,0,,16,3,9,9
310,33.0,4.9,21.160522,72.771477,21.210522,72.821477,,4,1,1,3,1.0,0,3.0,26,4,5,22
311,21.0,5.0,22.728163,75.884212,22.858163,76.014212,4.0,3,1,1,3,1.0,0,3.0,25,4,2,17
312,33.0,4.6,22.31279,73.170283,22.38279,73.240283,4.0,3,0,3,3,2.0,0,3.0,49,3,10,17
313,24.0,4.6,12.98041,77.640489,13.06041,77.720489,,3,2,2,1,0.0,0,,24,3,23,18
314,36.0,4.7,0.0,0.0,0.02,0.02,2.0,2,2,3,2,2.0,0,3.0,32,3,13,10
315,30.0,4.6,19.131141,72.813074,19.16114,72.843074,6.0,3,0,4,3,1.0,0,3.0,26,3,7,19
316,32.0,4.9,17.433809,78.386744,17.523809,78.476744,2.0,4,1,4,2,1.0,0,3.0,24,3,18,24
317,28.0,4.6,17.428294,78.404423,17.558294,78.534423,1.0,1,2,1,1,0.0,0,3.0,16,3,31,19
318,21.0,4.7,26.766536,75.837333,26.896536,75.967333,,1,2,1,2,1.0,0,3.0,27,4,4,20
319,39.0,4.9,19.879631,75.323403,19.899631,75.343403,4.0,2,0,1,3,1.0,0,3.0,25,2,17,11
320,32.0,4.7,13.026286,80.275235,13.046286,80.295235,5.0,4,0,1,3,0.0,0,3.0,26,3,26,9
321,20.0,4.5,19.091458,72.827808,19.151458,72.887808,2.0,1,1,4,2,1.0,0,,25,3,28,19
322,30.0,4.7,0.0,0.0,0.03,0.03,4.0,4,0,3,3,1.0,0,3.0,26,3,5,22
323,36.0,5.0,26.849596,75.800512,26.859596,75.810512,4.0,4,2,3,2,1.0,0,,15,3,15,8
324,28.0,4.8,12.934179,77.615797,12.954179,77.635797,6.0,4,1,4,2,1.0,0,,18,3,17,11
325,32.0,4.5,18.520016,73.830547,18.570016,73.880547,4.0,1,0,4,3,1.0,0,3.0,30,3,9,20
326,39.0,4.4,12.986047,80.218114,13.096047,80.328114,5.0,1,1,1,2,1.0,0,3.0,46,4,2,18
327,30.0,4.7,21.170798,72.790489,21.280798,72.900489,,4,0,1,3,1.0,0,3.0,24,3,29,22
328,32.0,4.4,18.563934,73.915367,18.603935,73.955367,2.0,3,0,1,3,1.0,0,3.0,37,3,5,16
329,23.0,4.6,22.760072,75.892574,22.850072,75.982574,,1,0,2,3,1.0,0,3.0,27,3,29,21
331,31.0,4.2,22.761226,75.887522,22.821226,75.947522,,3,2,3,1,1.0,0,3.0,32,3,5,17
332,37.0,4.6,19.178321,72.834715,19.198321,72.854715,1.0,2,2,4,1,1.0,0,,28,3,13,20
333,20.0,4.5,21.149834,72.778666,21.199834,72.828666,2.0,1,0,1,3,1.0,0,3.0,29,3,3,20
334,28.0,4.5,26.88842,75.800689,26.89842,75.810689,2.0,4,0,2,3,1.0,0,3.0,27,3,3,10
335,22.0,4.9,12.297954,76.665169,12.307954,76.675169,5.0,4,1,2,3,0.0,0,3.0,11,3,24,8
336,20.0,4.7,17.458998,78.500366,17.518998,78.560366,5.0,3,1,4,3,1.0,0,,13,3,15,17
337,34.0,4.8,23.354422,85.3329,23.484422,85.4629,,4,1,4,2,1.0,0,3.0,27,3,12,22
338,38.0,4.8,13.044694,80.26147,13.084694,80.30147,,2,1,2,2,1.0,0,3.0,25,3,13,12
340,32.0,4.5,23.416792,85.316842,23.456792,85.356842,5.0,2,2,4,3,1.0,0,3.0,27,4,5,12
341,34.0,4.9,18.520016,73.830547,18.630016,73.940547,6.0,4,2,2,2,1.0,0,3.0,26,3,2,23
342,33.0,3.9,22.722634,75.886959,22.812634,75.976959,,3,2,3,1,1.0,0,3.0,32,3,8,17
343,34.0,4.5,22.745536,75.893106,22.765536,75.913106,,4,1,3,3,1.0,0,3.0,25,3,21,10
344,32.0,4.6,0.0,0.0,0.03,0.03,1.0,1,2,3,3,1.0,0,3.0,32,3,24,21
345,30.0,4.7,12.972161,77.596014,13.042161,77.666014,6.0,4,1,1,2,2.0,1,3.0,42,3,20,23
346,34.0,4.7,12.304569,76.643622,12.354569,76.693622,6.0,1,0,1,3,1.0,0,3.0,29,3,11,20
347,26.0,4.6,21.175104,72.804342,21.245104,72.874342,5.0,1,1,4,2,0.0,0,3.0,32,3,10,19
348,31.0,4.0,12.935662,77.61413,13.015662,77.69413,5.0,4,0,1,3,1.0,0,3.0,35,3,12,23
349,39.0,4.8,21.17106,72.789292,21.21106,72.829292,6.0,2,0,1,3,1.0,0,3.0,27,3,19,15
350,27.0,4.8,0.0,0.0,0.01,0.01,6.0,4,1,3,3,0.0,0,3.0,15,2,15,8
351,32.0,5.0,17.450851,78.379347,17.500851,78.429347,5.0,1,2,4,2,1.0,0,,27,3,9,22
352,32.0,4.5,22.526461,88.364453,22.576461,88.414453,1.0,3,0,3,3,1.0,0,3.0,30,2,13,17
353,39.0,4.1,23.371292,85.327872,23.441292,85.397872,6.0,3,0,2,3,1.0,0,3.0,32,3,27,18
354,36.0,4.8,18.520016,73.830547,18.530016,73.840547,1.0,4,2,3,1,0.0,0,3.0,25,3,21,10
355,37.0,4.1,13.029198,77.570997,13.059198,77.600997,,3,0,4,3,1.0,0,3.0,38,3,15,12
356,37.0,4.8,23.416792,85.316842,23.476792,85.376842,4.0,1,1,3,2,1.0,0,3.0,26,3,26,21
357,38.0,3.7,18.520016,73.830547,18.630016,73.940547,1.0,1,1,3,3,1.0,0,3.0,31,3,25,20
358,28.0,4.7,23.416792,85.316842,23.436792,85.336842,1.0,2,2,1,2,1.0,0,3.0,28,3,1,11
359,34.0,3.8,18.546258,73.904337,18.656258,74.014337,1.0,3,1,3,2,0.0,0,3.0,31,3,10,18
360,32.0,4.9,13.026286,80.275235,13.136286,80.385235,5.0,4,1,4,3,1.0,0,3.0,29,3,27,23
361,22.0,4.7,26.921411,75.793604,26.981411,75.853604,,4,1,4,3,0.0,0,,17,3,11,23
362,31.0,4.0,22.552672,88.352885,22.642672,88.442885,,3,0,1,3,3.0,1,3.0,45,2,14,17
363,27.0,4.0,12.352058,76.60665,12.432058,76.68665,2.0,3,0,3,3,1.0,0,3.0,34,3,29,19
364,29.0,4.9,11.022298,76.998349,11.132298,77.108349,,1,1,1,2,0.0,0,3.0,24,3,20,19
365,38.0,4.8,11.008638,76.984311,11.068638,77.044311,2.0,1,0,3,3,3.0,0,3.0,44,3,28,21
366,35.0,4.8,21.149669,72.772629,21.199669,72.822629,5.0,1,2,2,3,2.0,0,3.0,36,4,1,21
367,31.0,4.9,12.972161,77.596014,13.002161,77.626014,6.0,1,0,3,3,0.0,0,3.0,28,4,3,20
368,30.0,4.3,13.049645,80.242268,13.139645,80.332268,,3,1,1,2,2.0,0,3.0,37,3,6,18
369,24.0,4.9,0.0,0.0,0.06,0.06,4.0,3,1,2,3,0.0,0,,10,4,3,18
370,33.0,4.8,17.430448,78.418213,17.520448,78.508213,1.0,4,2,1,3,0.0,0,,23,3,10,23
371,29.0,4.6,30.372202,78.077151,30.442202,78.147151,2.0,4,0,3,3,0.0,0,3.0,22,2,18,23
372,38.0,4.6,19.176269,72.836721,19.216269,72.876721,1.0,2,2,2,2,1.0,0,3.0,26,3,17,12
373,26.0,4.9,23.351489,85.324253,23.411489,85.384253,2.0,1,0,1,3,1.0,0,3.0,34,3,13,20
374,39.0,4.8,0.0,0.0,0.04,0.04,2.0,3,2,4,2,0.0,0,3.0,26,3,17,16
375,24.0,4.5,0.0,0.0,0.11,0.11,4.0,4,0,2,3,0.0,0,3.0,21,3,16,23
376,34.0,4.2,18.530963,73.828972,18.590963,73.888972,1.0,4,0,3,3,1.0,0,3.0,28,3,21,23
377,26.0,4.7,26.766536,75.837333,26.826536,75.897333,,4,2,2,3,0.0,0,3.0,14,3,9,22
378,35.0,4.7,22.722634,75.886959,22.762634,75.926959,5.0,3,2,3,3,1.0,0,3.0,17,3,3,15
379,36.0,4.2,12.98041,77.640489,13.01041,77.670489,2.0,3,0,1,3,1.0,0,3.0,37,4,1,18
380,24.0,2.6,22.307898,73.167788,22.417898,73.277788,6.0,4,1,1,3,1.0,1,3.0,42,4,6,22
381,30.0,4.7,0.0,0.0,0.07,0.07,6.0,3,0,2,3,0.0,0,,17,3,10,17
382,33.0,4.3,19.091458,72.827808,19.201458,72.937808,5.0,3,1,3,3,1.0,0,3.0,34,4,2,17
383,26.0,4.6,19.874733,75.353942,19.984733,75.463942,,3,1,4,3,1.0,0,3.0,25,2,14,18
384,32.0,5.0,13.045479,80.23311,13.155479,80.34311,,1,1,4,2,1.0,0,,30,3,4,19
385,37.0,4.9,26.956431,75.776649,27.046431,75.866649,4.0,1,0,3,3,2.0,0,3.0,48,3,20,19
386,26.0,4.9,10.027014,76.308053,10.157014,76.438053,1.0,4,2,1,2,1.0,0,3.0,18,2,12,1
387,31.0,4.8,11.008638,76.984311,11.138638,77.114311,1.0,4,1,1,2,0.0,0,3.0,28,3,27,23
388,37.0,4.6,13.022394,80.242439,13.112394,80.332439,1.0,3,1,4,3,1.0,0,,26,3,10,17
389,26.0,4.7,19.065838,72.832658,19.175838,72.942658,6.0,1,2,1,2,0.0,0,,16,3,6,22
390,37.0,4.8,22.75004,75.902847,22.78004,75.932847,5.0,1,0,3,3,0.0,0,3.0,25,3,7,20
391,22.0,4.6,0.0,0.0,0.13,0.13,6.0,1,2,1,3,0.0,0,3.0,22,4,4,20
392,21.0,4.4,21.173493,72.801953,21.203493,72.831953,,4,0,1,3,0.0,0,3.0,15,4,3,22
393,22.0,4.0,13.029198,77.570997,13.039198,77.580997,2.0,4,0,2,3,1.0,0,,28,3,13,9
394,38.0,4.5,13.026279,80.174568,13.036279,80.184568,,4,1,3,3,1.0,0,,20,3,28,10
395,28.0,4.0,13.091809,80.219104,13.131809,80.259104,1.0,2,0,4,3,1.0,0,3.0,32,3,15,13
396,29.0,4.7,0.0,0.0,0.13,0.13,2.0,1,1,3,2,0.0,0,,17,4,4,20
397,31.0,4.9,22.308096,73.167753,22.348096,73.207753,5.0,2,1,1,3,1.0,0,3.0,38,3,28,12
398,24.0,4.8,21.183434,72.814492,21.203434,72.834492,5.0,4,2,2,2,0.0,0,3.0,14,3,1,8
399,33.0,4.8,0.0,0.0,0.04,0.04,,3,1,4,3,1.0,0,3.0,26,3,13,15
400,26.0,4.9,18.533811,73.899315,18.623811,73.989315,2.0,1,0,2,3,1.0,0,3.0,30,4,2,19
401,30.0,4.7,23.351489,85.324253,23.431489,85.404253,,4,1,3,2,1.0,0,3.0,28,4,4,22
402,20.0,4.7,11.003681,76.975525,11.053681,77.025525,5.0,1,1,2,2,1.0,0,3.0,29,3,15,19
403,29.0,4.8,21.149669,72.772629,21.279669,72.902629,,4,1,4,2,0.0,0,,12,4,6,22
404,32.0,4.0,12.975377,77.696664,13.045377,77.766664,,3,0,4,3,3.0,1,,49,3,23,18
405,20.0,4.9,22.311358,73.164798,22.421358,73.274798,4.0,3,0,3,3,1.0,0,3.0,42,3,25,17
406,26.0,5.0,12.986047,80.218114,13.056047,80.288114,2.0,3,2,3,1,1.0,0,,24,3,27,19
407,38.0,4.8,21.175975,72.795503,21.285975,72.905503,5.0,1,2,4,3,1.0,0,3.0,46,3,25,20
408,34.0,4.6,15.496162,73.825364,15.536162,73.865364,2.0,2,2,3,1,1.0,0,,27,2,17,13
409,27.0,4.5,26.913726,75.75282,26.933726,75.77282,1.0,4,1,2,3,0.0,0,3.0,13,4,3,8
410,29.0,5.0,22.569367,88.433187,22.639367,88.503187,,1,1,1,3,1.0,0,3.0,25,2,12,21
411,24.0,4.9,21.170798,72.790489,21.300798,72.920489,,1,2,1,3,1.0,0,,24,4,4,19
412,21.0,4.9,22.74806,75.8934,22.75806,75.9034,5.0,4,1,4,3,0.0,0,3.0,12,3,5,8
413,33.0,4.4,30.895817,75.813112,30.905817,75.823112,,4,0,1,3,1.0,0,3.0,24,2,13,9
414,35.0,4.7,23.357804,85.325146,23.417804,85.385146,2.0,1,1,3,3,1.0,0,3.0,29,3,1,21
415,35.0,4.7,11.010375,76.95295,11.090375,77.03295,1.0,4,2,2,2,1.0,0,3.0,18,3,31,23
417,30.0,4.7,12.323994,76.626167,12.353994,76.656167,1.0,3,0,4,3,0.0,0,3.0,13,3,28,18
418,29.0,4.8,19.120083,72.907385,19.190083,72.977385,5.0,4,1,1,3,1.0,0,3.0,23,4,6,23
419,21.0,4.9,18.563934,73.915367,18.643935,73.995367,,4,0,4,3,1.0,0,3.0,19,3,23,23
420,29.0,4.6,12.906229,77.596791,13.016229,77.706791,,1,0,3,3,1.0,0,,29,4,4,21
421,22.0,4.7,12.933298,77.614293,13.023298,77.704293,6.0,1,0,2,3,0.0,0,3.0,24,3,20,20
423,24.0,4.4,27.161661,78.011544,27.241661,78.091544,5.0,1,2,3,2,0.0,0,3.0,40,2,18,20
424,23.0,4.9,12.337928,76.617889,12.347928,76.627889,1.0,2,2,2,2,0.0,0,3.0,22,3,11,11
425,27.0,4.6,13.066762,80.251865,13.076762,80.261865,,2,2,1,2,0.0,0,,12,3,13,11
426,33.0,4.1,10.994136,76.963303,11.074136,77.043303,2.0,3,0,1,3,1.0,0,3.0,43,3,10,18
427,35.0,4.6,17.440827,78.393391,17.550827,78.503391,,3,2,3,2,1.0,0,3.0,26,3,2,18
428,21.0,4.7,11.003681,76.975525,11.033681,77.005525,,3,1,4,2,0.0,0,3.0,27,3,24,17
429,39.0,4.4,13.064181,80.236442,13.154181,80.326442,4.0,4,0,3,3,2.0,0,3.0,35,3,23,22
430,34.0,4.8,13.066762,80.251865,13.116762,80.301865,,4,2,1,2,1.0,0,3.0,27,3,26,22
431,29.0,4.9,21.160437,72.774209,21.200437,72.814209,5.0,2,0,1,3,1.0,0,,27,3,15,12
432,20.0,4.7,19.091458,72.827808,19.111458,72.847808,4.0,4,1,4,2,0.0,0,3.0,17,3,19,8
433,20.0,4.8,0.0,0.0,0.07,0.07,2.0,4,0,1,3,0.0,0,,17,2,12,22
434,30.0,4.7,23.416792,85.316842,23.476792,85.376842,6.0,4,1,1,3,0.0,0,3.0,15,3,24,1
435,37.0,4.7,30.362686,78.06889,30.492686,78.19889,4.0,1,2,4,2,1.0,0,3.0,39,2,12,21
437,26.0,5.0,17.410371,78.437225,17.520371,78.547225,6.0,3,0,1,3,1.0,0,3.0,18,4,4,17
438,32.0,4.9,0.0,0.0,0.08,0.08,5.0,3,0,3,3,3.0,1,,48,2,18,21
439,21.0,4.7,18.56245,73.916619,18.65245,74.006619,4.0,4,2,1,2,0.0,0,3.0,28,3,10,23
440,35.0,4.8,12.972161,77.596014,12.992161,77.616014,2.0,4,2,2,2,0.0,0,3.0,29,3,13,10
441,39.0,4.6,23.416792,85.316842,23.446792,85.346842,2.0,3,2,4,3,0.0,0,,32,3,11,18
442,39.0,5.0,12.906229,77.596791,13.036229,77.726791,5.0,4,0,3,3,1.0,0,3.0,41,3,2,23
443,27.0,4.9,9.979186,76.317361,10.049186,76.387361,5.0,1,0,1,3,2.0,0,3.0,39,2,18,21
444,33.0,4.8,13.049645,80.242268,13.079645,80.272268,4.0,3,2,1,2,0.0,0,3.0,16,3,7,18
445,33.0,4.8,17.411028,78.329645,17.541028,78.459645,4.0,1,0,3,3,3.0,0,3.0,48,3,10,21
446,37.0,4.7,12.933284,77.615428,13.003284,77.685428,5.0,3,1,4,3,0.0,0,3.0,40,4,6,17
447,20.0,4.6,11.000762,76.981876,11.020762,77.001876,1.0,4,1,1,3,0.0,0,,11,3,3,8
448,20.0,4.6,0.0,0.0,0.08,0.08,6.0,1,2,4,3,1.0,0,,19,2,12,22
449,31.0,4.2,18.539299,73.897902,18.609299,73.967902,5.0,1,1,1,2,1.0,0,,35,3,10,21
450,27.0,4.6,11.022298,76.998349,11.042298,77.018349,6.0,2,2,4,1,0.0,0,3.0,16,3,7,11
451,37.0,4.9,22.310329,73.169083,22.360329,73.219083,4.0,3,1,1,2,0.0,0,,15,3,9,17
452,34.0,4.4,12.949934,77.699386,12.999934,77.749386,1.0,1,2,4,2,1.0,0,,31,3,5,23
453,25.0,4.7,11.022169,76.999594,11.082169,77.059594,4.0,4,1,2,3,0.0,0,,11,3,17,22
454,37.0,4.7,19.875908,75.358888,19.925908,75.408888,5.0,4,0,3,3,1.0,0,,22,2,17,22
456,27.0,5.0,12.326356,76.619103,12.366356,76.659103,4.0,2,0,1,3,0.0,0,3.0,24,3,5,15
457,36.0,4.7,17.431477,78.40035,17.451477,78.42035,5.0,4,2,2,1,0.0,0,,16,3,11,10
459,20.0,4.9,0.0,0.0,0.01,0.01,5.0,2,1,1,3,1.0,0,3.0,31,2,11,23
460,28.0,4.7,11.003669,76.976494,11.073669,77.046494,4.0,1,1,2,2,1.0,0,3.0,31,3,14,21
461,36.0,4.0,0.0,0.0,0.02,0.02,,4,0,4,3,0.0,0,3.0,33,3,30,10
462,20.0,4.7,13.022394,80.242439,13.072394,80.292439,1.0,4,2,1,2,1.0,0,3.0,16,3,17,23
463,22.0,4.7,18.51421,73.838429,18.62421,73.948429,,4,0,4,3,1.0,0,3.0,16,4,6,23
464,28.0,4.7,12.352058,76.60665,12.462058,76.71665,2.0,3,1,4,3,1.0,0,3.0,25,3,25,18
465,34.0,4.8,21.186884,72.793616,21.196884,72.803616,5.0,4,2,4,1,1.0,0,3.0,18,4,5,8
466,25.0,4.8,22.307898,73.167788,22.417898,73.277788,,3,1,1,2,0.0,0,3.0,26,3,14,18
467,38.0,5.0,19.875522,75.367127,19.925522,75.417127,2.0,1,1,3,2,1.0,0,3.0,34,2,15,21
468,34.0,3.5,26.892312,75.806896,26.972313,75.886896,,3,2,2,3,1.0,0,3.0,32,3,31,17
469,24.0,4.9,22.310237,73.158921,22.420237,73.268921,,1,1,1,3,0.0,0,3.0,22,3,20,19
470,33.0,4.6,23.359033,85.325347,23.449033,85.415347,,1,0,2,3,2.0,1,,50,3,12,21
471,21.0,4.6,22.552996,88.35231,22.572996,88.37231,1.0,2,1,2,2,1.0,0,,16,2,17,17
472,25.0,4.6,22.538731,88.364878,22.598731,88.424878,1.0,3,0,1,3,0.0,0,3.0,23,2,15,17
473,23.0,4.9,22.311603,73.165012,22.351603,73.205012,,2,0,4,3,1.0,0,3.0,19,4,5,14
474,34.0,4.9,30.895204,75.822103,30.945204,75.872103,1.0,4,1,2,3,1.0,0,3.0,25,2,17,22
475,25.0,4.7,17.428294,78.404423,17.498294,78.474423,4.0,3,2,2,2,1.0,0,3.0,37,3,31,18
476,28.0,4.9,25.450329,81.834279,25.540329,81.924279,2.0,4,2,1,1,0.0,0,3.0,10,2,12,22
477,34.0,3.7,18.546947,73.900626,18.656947,74.010626,1.0,1,1,4,2,1.0,0,3.0,34,3,27,21
478,24.0,4.5,26.956431,75.776649,27.066431,75.886649,1.0,4,1,3,2,1.0,0,3.0,14,3,8,23
480,38.0,4.6,19.1813,72.836191,19.2413,72.896191,2.0,1,1,4,2,1.0,0,3.0,30,3,21,20
481,32.0,4.8,30.340722,78.060221,30.430722,78.150221,6.0,3,1,4,3,0.0,0,3.0,17,2,16,17
482,28.0,5.0,19.874733,75.353942,19.964733,75.443942,2.0,3,0,4,3,0.0,0,3.0,29,2,14,18
483,29.0,4.5,26.911927,75.797282,27.001927,75.887282,4.0,3,0,1,3,1.0,0,3.0,37,3,31,19
484,28.0,4.8,13.058616,80.264151,13.188616,80.394151,2.0,1,2,1,1,0.0,0,3.0,23,3,16,23
485,39.0,4.8,12.352058,76.60665,12.402058,76.65665,,1,1,1,3,1.0,0,3.0,30,3,5,18
486,39.0,4.8,0.0,0.0,0.07,0.07,,1,1,4,2,1.0,0,3.0,29,3,12,20
487,26.0,4.8,22.727021,75.884167,22.747021,75.904167,,4,2,4,2,0.0,0,3.0,14,3,26,18
488,33.0,4.8,22.651847,75.881991,22.681847,75.911991,1.0,4,2,4,1,1.0,0,3.0,28,3,24,23
489,37.0,4.9,25.45235,81.841889,25.48235,81.871889,2.0,1,1,1,2,0.0,0,3.0,27,2,11,20
491,24.0,4.6,10.994136,76.963303,11.084136,77.053303,2.0,4,0,2,3,1.0,0,3.0,16,3,27,23
492,36.0,5.0,19.874733,75.353942,19.954733,75.433942,2.0,1,0,3,3,2.0,0,3.0,43,2,14,19
