Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),month,day,Final_Hour
27608,24.0,4.6,22.651847,75.881991,22.731847,75.961991,4.0,4,0,4,3,0.0,0,3.0,23,3,29,22
31813,31.0,4.8,23.39925,85.390464,23.42925,85.420464,6.0,1,1,2,2,1.0,0,3.0,19,4,5,20
36811,24.0,4.9,0.0,0.0,0.13,0.13,,4,0,4,3,1.0,0,,19,2,12,22
41248,28.0,4.8,19.065838,72.832658,19.125838,72.892658,,4,2,1,1,0.0,0,3.0,10,3,28,22
26516,32.0,4.8,12.321214,76.621094,12.351214,76.651094,1.0,3,0,4,3,1.0,0,,26,3,19,17
28941,35.0,4.9,17.438263,78.397865,17.468263,78.427865,4.0,1,2,2,2,1.0,0,3.0,36,3,30,20
30536,20.0,4.7,30.895817,75.813112,30.915817,75.833112,2.0,2,0,3,3,1.0,0,3.0,20,2,11,11
21280,28.0,4.6,22.728163,75.884212,22.768163,75.924212,5.0,2,2,3,2,1.0,0,3.0,28,3,24,14
33139,28.0,4.8,12.316967,76.603067,12.356967,76.643067,6.0,2,2,4,2,1.0,0,3.0,15,3,9,12
403,29.0,4.8,21.149669,72.772629,21.279669,72.902629,,4,1,4,2,0.0,0,,12,4,6,22
37849,26.0,4.6,17.450851,78.379347,17.510851,78.439347,6.0,3,2,3,2,0.0,0,3.0,11,3,3,19
18854,32.0,4.7,26.902328,75.794257,26.952328,75.844257,5.0,3,1,3,2,0.0,0,,18,3,17,17
39227,25.0,4.6,12.284747,76.625861,12.314747,76.655861,4.0,4,2,2,2,0.0,0,,13,3,21,23
29617,25.0,4.9,0.0,0.0,0.03,0.03,2.0,4,2,4,2,1.0,0,,15,3,17,23
40089,27.0,4.6,30.899992,75.831338,30.959992,75.891338,2.0,4,2,2,3,1.0,0,3.0,17,2,15,22
27484,37.0,4.3,0.0,0.0,0.07,0.07,6.0,3,0,1,3,1.0,0,3.0,32,3,10,17
4654,34.0,4.6,26.474986,80.342796,26.484986,80.352796,1.0,4,2,3,2,1.0,0,3.0,25,2,11,10
143,23.0,4.8,0.0,0.0,0.02,0.02,,4,1,4,2,1.0,0,3.0,19,4,3,10
1403,22.0,4.8,22.533662,88.366217,22.593662,88.426217,2.0,1,0,3,3,1.0,0,3.0,26,2,13,19
16785,26.0,4.7,12.323194,76.630583,12.333194,76.640583,6.0,4,1,3,2,1.0,0,3.0,20,3,13,9
30223,21.0,4.6,22.761226,75.887522,22.891226,76.017522,2.0,1,0,2,3,1.0,0,3.0,36,4,4,22
8365,35.0,4.0,22.310237,73.158921,22.400237,73.248921,5.0,3,2,4,2,1.0,0,,36,3,14,18
33558,35.0,4.8,12.326356,76.619103,12.376356,76.669103,6.0,4,1,4,2,1.0,0,3.0,12,3,26,23
5763,20.0,4.6,12.3085,76.665808,12.3885,76.745808,2.0,1,2,3,2,1.0,0,3.0,23,3,6,21
12558,31.0,3.8,17.41233,78.449654,17.52233,78.559654,2.0,1,2,2,2,0.0,0,3.0,42,3,8,21
4338,31.0,4.6,0.0,0.0,0.07,0.07,6.0,1,1,4,2,0.0,0,3.0,18,3,4,20
37471,20.0,2.8,26.902908,75.792934,27.012908,75.902934,6.0,4,1,1,2,2.0,0,,39,3,29,18
43368,39.0,4.6,25.449872,81.836167,25.509872,81.896167,4.0,4,0,4,3,1.0,0,3.0,23,2,13,23
29440,29.0,4.7,12.970221,77.645396,13.020221,77.695396,5.0,1,1,4,3,1.0,0,3.0,27,3,5,19
11853,38.0,4.5,22.32,73.17,22.45,73.3,2.0,1,2,2,3,1.0,0,3.0,44,3,4,20
32610,20.0,4.7,18.536718,73.830327,18.596719,73.890327,,1,2,1,1,1.0,0,3.0,15,3,28,21
7606,26.0,4.6,12.299524,76.64262,12.359524,76.70262,1.0,1,0,3,3,1.0,0,3.0,22,3,11,20
21178,24.0,4.5,11.010375,76.95295,11.050375,76.99295,,3,0,4,3,1.0,0,3.0,17,3,17,16
9373,38.0,4.9,26.47775,80.351569,26.60775,80.481569,5.0,3,2,2,1,1.0,0,3.0,44,2,16,17
31837,32.0,4.7,21.186438,72.794115,21.196438,72.804115,6.0,4,2,3,1,1.0,0,3.0,16,3,3,8
20128,27.0,4.9,22.31279,73.170283,22.37279,73.230283,5.0,4,0,4,3,1.0,0,3.0,15,3,17,24
21197,33.0,4.5,18.53408,73.89852,18.62408,73.98852,6.0,1,1,2,2,0.0,0,3.0,25,3,2,19
33845,36.0,4.8,0.0,0.0,0.01,0.01,1.0,4,2,2,1,0.0,0,3.0,28,3,1,9
41931,20.0,4.6,18.554382,73.798206,18.584382,73.828206,2.0,3,2,2,2,1.0,0,3.0,28,3,3,18
29169,39.0,4.2,17.45971,78.368855,17.50971,78.418855,2.0,4,0,2,3,0.0,0,3.0,20,3,3,24
15209,32.0,4.5,18.546258,73.904337,18.656258,74.014337,1.0,4,2,2,3,1.0,0,3.0,25,3,29,23
1332,28.0,4.6,26.469003,80.316344,26.539003,80.386344,4.0,4,0,1,3,0.0,0,,24,2,18,1
35553,37.0,4.8,22.75004,75.902847,22.76004,75.912847,4.0,4,1,4,3,1.0,0,,17,3,7,8
33319,32.0,4.6,12.352058,76.60665,12.422058,76.67665,4.0,1,0,3,3,1.0,0,3.0,46,4,2,19
32051,27.0,4.9,12.316967,76.603067,12.396967,76.683067,2.0,4,1,4,2,1.0,0,3.0,13,4,4,22
22400,30.0,4.7,22.307898,73.167788,22.347898,73.207788,6.0,2,2,4,1,1.0,0,3.0,16,3,26,14
852,35.0,4.8,22.311358,73.164798,22.371358,73.224798,4.0,1,1,1,3,1.0,0,3.0,30,3,13,19
46,24.0,4.7,10.96185,76.971082,11.05185,77.061082,6.0,3,0,4,3,0.0,0,,19,3,10,17
17411,22.0,4.6,18.539299,73.897902,18.629299,73.987902,5.0,4,0,2,3,1.0,0,3.0,24,3,14,1
32178,30.0,4.7,19.1093,72.825451,19.1493,72.865451,,2,0,3,3,1.0,0,,49,4,3,14
35474,23.0,4.8,19.003517,72.82765,19.093517,72.91765,,4,1,2,3,0.0,0,,18,3,29,23
9251,30.0,4.7,26.849596,75.800512,26.869596,75.820512,,2,0,1,3,1.0,0,3.0,34,3,30,20
24884,36.0,4.7,0.0,0.0,0.07,0.07,1.0,1,0,4,3,3.0,0,3.0,43,3,4,19
39547,31.0,4.4,26.846156,75.8023,26.926156,75.8823,,3,2,4,3,1.0,0,3.0,37,3,27,18
30622,20.0,4.6,11.003669,76.976494,11.093669,77.066494,1.0,3,2,3,1,0.0,0,3.0,23,3,18,18
35210,35.0,5.0,30.902872,75.826808,31.012872,75.936808,6.0,1,0,2,3,0.0,0,3.0,26,2,14,19
629,28.0,4.7,12.337978,76.616792,12.447978,76.726792,4.0,4,1,3,2,1.0,0,3.0,25,4,4,23
31741,32.0,4.2,26.911378,75.789034,26.981378,75.859034,2.0,3,0,3,3,1.0,0,3.0,38,3,29,17
7408,32.0,4.7,27.160934,78.044095,27.190934,78.074095,,4,1,1,3,0.0,0,3.0,21,2,11,23
5630,35.0,4.7,27.16185,78.040165,27.21185,78.090165,2.0,3,2,3,3,1.0,0,3.0,27,2,13,17
35580,39.0,4.6,18.592718,73.773572,18.652718,73.833572,1.0,1,0,4,3,0.0,0,3.0,38,3,7,21
44517,30.0,4.7,21.160522,72.771477,21.220522,72.831477,4.0,3,0,4,3,1.0,0,,24,3,17,18
1109,30.0,4.7,0.0,0.0,0.05,0.05,5.0,1,0,1,3,0.0,0,3.0,26,3,13,19
2795,35.0,4.9,12.323225,76.630028,12.413225,76.720028,4.0,1,1,1,3,1.0,0,,46,3,10,20
45540,36.0,4.1,11.025083,77.015393,11.085083,77.075393,5.0,1,1,2,2,1.0,0,3.0,35,3,17,20
31898,28.0,4.9,0.0,0.0,0.08,0.08,2.0,4,0,3,3,0.0,0,3.0,20,3,14,23
10581,22.0,4.7,22.761226,75.887522,22.781226,75.907522,1.0,4,2,2,2,0.0,0,3.0,11,3,9,9
32353,38.0,4.9,22.651847,75.881991,22.661847,75.891991,5.0,4,1,1,2,1.0,0,3.0,19,3,5,10
1688,31.0,4.7,12.972793,80.249982,12.992793,80.269982,,4,2,4,2,1.0,0,,21,3,9,10
231,29.0,4.5,22.751857,75.866699,22.881857,75.996699,,4,0,1,3,0.0,0,,15,3,4,23
37926,32.0,5.0,23.351489,85.324253,23.411489,85.384253,4.0,4,2,2,3,0.0,0,3.0,19,4,1,23
40677,36.0,4.3,18.536562,73.896485,18.566562,73.926485,2.0,4,0,4,3,1.0,0,3.0,20,3,24,22
28988,30.0,4.7,23.333017,85.3172,23.383017,85.3672,6.0,3,2,4,3,1.0,0,3.0,13,3,26,19
2042,32.0,4.5,18.994237,72.825553,19.024237,72.855553,1.0,1,1,4,3,0.0,0,,28,3,28,19
18269,39.0,4.9,12.325461,76.632278,12.405461,76.712278,6.0,3,1,3,3,1.0,0,3.0,21,3,18,18
5207,32.0,4.3,17.45971,78.368855,17.48971,78.398855,2.0,4,0,4,3,0.0,0,3.0,30,3,1,24
42065,35.0,4.7,26.921411,75.793604,26.931411,75.803604,4.0,4,2,1,1,0.0,0,3.0,17,3,24,17
17786,38.0,4.8,12.972793,80.249982,13.002793,80.279982,2.0,1,2,4,3,1.0,0,3.0,34,3,7,19
10416,28.0,4.7,12.337978,76.616792,12.467978,76.746792,,3,2,2,3,0.0,0,3.0,18,4,2,18
412,21.0,4.9,22.74806,75.8934,22.75806,75.9034,5.0,4,1,4,3,0.0,0,3.0,12,3,5,8
24111,23.0,4.8,15.516833,73.768172,15.646833,73.898172,1.0,3,1,4,2,1.0,0,3.0,24,2,16,18
29014,38.0,3.6,15.556561,73.763633,15.646561,73.853633,1.0,1,2,1,2,2.0,0,,33,2,18,20
2239,33.0,4.3,22.311844,73.165081,22.331844,73.185081,,4,0,4,3,0.0,0,3.0,27,3,19,8
32344,28.0,4.7,25.45235,81.841889,25.52235,81.911889,,1,0,4,3,1.0,0,3.0,31,2,18,20
19209,37.0,4.7,21.170096,72.789122,21.300096,72.919122,2.0,3,2,2,2,0.0,0,3.0,26,3,14,17
29121,29.0,4.8,23.351058,85.325731,23.361058,85.335731,6.0,4,0,3,3,1.0,0,3.0,19,3,15,8
6858,22.0,4.8,23.235123,77.398886,23.365123,77.528886,2.0,3,1,2,3,1.0,0,3.0,17,2,14,18
39734,28.0,4.7,26.90519,75.810753,26.95519,75.860753,,3,1,1,2,1.0,0,,23,4,3,17
6772,31.0,4.2,12.310972,76.659264,12.390972,76.739264,,1,1,4,3,1.0,0,3.0,40,3,12,17
17470,31.0,4.2,0.0,0.0,0.05,0.05,4.0,1,1,1,2,0.0,0,3.0,33,2,15,21
3672,20.0,4.8,19.091458,72.827808,19.101458,72.837808,5.0,2,0,4,3,0.0,0,3.0,27,3,28,11
11074,28.0,4.6,11.025083,77.015393,11.115083,77.105393,1.0,3,2,3,2,1.0,0,3.0,25,3,27,18
30003,38.0,4.3,22.725748,75.898497,22.815748,75.988497,5.0,1,2,2,2,2.0,0,3.0,39,3,2,19
24002,32.0,4.7,22.515082,88.36783,22.575082,88.42783,,1,1,2,3,1.0,0,3.0,28,2,15,20
5151,26.0,4.6,22.527893,88.368628,22.637893,88.478628,6.0,4,0,1,3,1.0,0,3.0,22,2,14,24
2769,34.0,4.2,12.975377,77.696664,13.105377,77.826664,4.0,3,1,3,2,1.0,0,3.0,34,3,6,18
31626,36.0,4.6,0.0,0.0,0.05,0.05,,1,1,1,3,0.0,0,3.0,25,3,1,21
25297,39.0,4.7,23.233219,77.433571,23.243219,77.443571,6.0,4,2,4,3,0.0,0,3.0,16,2,13,11
41964,24.0,4.7,12.975996,80.221898,12.995996,80.241898,4.0,2,0,3,3,1.0,0,3.0,24,4,3,11
27081,30.0,4.7,26.910262,75.783013,27.020262,75.893013,2.0,4,1,1,2,1.0,0,3.0,27,4,2,22
23995,26.0,5.0,22.651847,75.881991,22.681847,75.911991,1.0,1,0,2,3,1.0,0,,29,3,1,20
27268,24.0,4.8,21.186438,72.794115,21.216438,72.824115,4.0,3,2,1,2,1.0,0,3.0,13,4,3,18
17229,28.0,4.7,17.430448,78.418213,17.490448,78.478213,,1,2,3,3,1.0,0,3.0,16,3,28,20
27787,20.0,4.7,15.5696,73.742294,15.5996,73.772294,4.0,4,1,4,3,0.0,0,3.0,12,2,17,24
34075,30.0,4.7,26.911927,75.797282,27.001927,75.887282,5.0,4,0,4,3,1.0,0,3.0,23,4,6,22
13552,34.0,4.7,23.357804,85.325146,23.467804,85.435146,2.0,4,2,4,1,0.0,0,,22,3,31,23
28055,28.0,4.1,23.357804,85.325146,23.487804,85.455146,,1,0,3,3,1.0,0,3.0,31,3,2,21
32429,28.0,4.9,11.006686,76.951736,11.086686,77.031736,5.0,1,1,4,2,2.0,0,3.0,33,3,2,22
33994,27.0,4.9,12.913041,77.683237,13.023041,77.793237,2.0,3,2,3,2,1.0,0,3.0,24,3,6,17
8633,36.0,4.9,11.016298,76.972076,11.076298,77.032076,5.0,1,1,4,2,1.0,0,3.0,36,3,30,22
15464,34.0,4.0,13.026286,80.275235,13.096286,80.345235,4.0,1,1,3,2,2.0,0,3.0,49,4,4,19
4192,25.0,4.8,12.986047,80.218114,13.096047,80.328114,2.0,1,1,2,3,1.0,0,3.0,29,3,4,18
30787,26.0,4.6,22.745049,75.892471,22.795049,75.942471,2.0,1,2,2,2,1.0,0,3.0,15,3,15,20
15437,31.0,4.7,22.310526,73.170937,22.360526,73.220937,2.0,1,2,4,3,1.0,0,3.0,25,4,5,21
44018,35.0,4.3,12.304569,76.643622,12.314569,76.653622,2.0,2,2,3,3,1.0,0,3.0,32,3,1,11
42797,34.0,4.1,0.0,0.0,0.02,0.02,2.0,4,0,3,3,0.0,0,3.0,21,3,7,10
23815,30.0,4.7,26.88842,75.800689,26.90842,75.820689,6.0,4,2,1,2,1.0,0,3.0,20,3,24,11
18912,27.0,4.3,22.310237,73.158921,22.400237,73.248921,5.0,1,2,2,3,1.0,0,3.0,43,3,23,21
6812,23.0,4.7,17.440827,78.393391,17.520827,78.473391,5.0,3,0,4,3,1.0,0,3.0,30,3,29,18
13082,35.0,4.1,30.885814,75.786976,30.955814,75.856976,5.0,4,2,3,3,1.0,0,3.0,36,2,14,23
36842,29.0,4.8,22.311603,73.165012,22.391603,73.245012,,3,2,2,1,1.0,0,3.0,25,3,4,17
39997,31.0,5.0,26.913987,75.752891,26.933987,75.772891,2.0,2,2,1,2,1.0,0,3.0,30,4,5,11
14735,29.0,4.9,19.875908,75.358888,19.965908,75.448888,,3,0,2,3,0.0,0,3.0,29,2,12,18
42571,36.0,4.9,19.003517,72.82765,19.133517,72.95765,1.0,4,1,2,2,1.0,0,3.0,27,3,20,24
42400,29.0,4.6,17.411028,78.329645,17.471028,78.389645,4.0,4,0,2,3,0.0,0,3.0,23,3,7,22
12283,32.0,4.5,18.592718,73.773572,18.682718,73.863572,4.0,4,1,4,2,1.0,0,,31,4,4,23
27624,38.0,4.8,19.121999,72.908493,19.231999,73.018493,5.0,3,0,2,3,0.0,0,,35,3,25,18
15661,26.0,4.9,11.02091,76.940432,11.07091,76.990432,2.0,3,1,4,2,1.0,0,,28,3,7,18
19736,24.0,4.7,12.337978,76.616792,12.387978,76.666792,1.0,1,2,1,2,0.0,0,3.0,17,3,11,20
38418,36.0,4.9,23.374878,85.335739,23.424878,85.385739,1.0,1,1,3,3,1.0,0,3.0,26,3,28,21
2579,38.0,4.5,0.0,0.0,0.05,0.05,6.0,4,0,1,3,1.0,0,3.0,23,3,17,22
29003,21.0,4.7,11.022477,76.995667,11.072477,77.045667,1.0,1,0,4,3,0.0,0,3.0,21,3,17,21
14099,32.0,4.2,19.176269,72.836721,19.236269,72.896721,,3,2,2,2,1.0,0,3.0,34,3,7,18
19067,37.0,5.0,0.0,0.0,0.08,0.08,5.0,1,1,2,2,2.0,0,3.0,42,2,16,19
5024,24.0,4.3,0.0,0.0,0.08,0.08,,1,0,1,3,1.0,0,,36,3,27,20
10865,23.0,4.5,22.75004,75.902847,22.78004,75.932847,4.0,3,2,1,2,0.0,0,3.0,10,3,30,18
32523,22.0,4.7,21.170096,72.789122,21.200096,72.819122,2.0,1,0,3,3,1.0,0,3.0,20,3,9,20
27667,30.0,4.5,19.091458,72.827808,19.121458,72.857808,4.0,4,1,4,2,1.0,0,3.0,19,3,7,22
37239,30.0,4.9,15.516833,73.768172,15.556833,73.808172,6.0,3,2,1,1,1.0,0,,23,2,13,15
26573,27.0,4.6,23.371292,85.327872,23.401292,85.357872,5.0,3,2,4,2,1.0,0,,14,3,28,18
41706,29.0,4.8,13.064181,80.236442,13.134181,80.306442,6.0,1,2,3,3,0.0,0,3.0,14,3,20,21
3558,38.0,4.3,26.956431,75.776649,27.066431,75.886649,5.0,1,2,4,2,2.0,0,3.0,40,3,23,19
6061,31.0,4.5,17.429585,78.392621,17.459585,78.422621,6.0,1,2,2,2,1.0,0,3.0,16,4,5,21
7277,34.0,3.8,23.359407,85.325055,23.489407,85.455055,,1,1,4,2,0.0,0,3.0,34,3,6,19
27792,30.0,4.1,22.651847,75.881991,22.761847,75.991991,5.0,1,1,4,3,1.0,0,3.0,48,4,4,19
19386,29.0,4.8,12.906229,77.596791,13.036229,77.726791,4.0,4,0,1,3,1.0,0,,24,3,20,23
20542,36.0,5.0,23.369746,85.33982,23.389746,85.35982,6.0,4,1,4,2,0.0,0,3.0,14,3,28,9
24877,31.0,4.9,12.934179,77.615797,12.964179,77.645797,5.0,1,0,2,3,1.0,0,,30,3,9,21
12693,35.0,4.8,23.374878,85.335739,23.464878,85.425739,2.0,1,2,4,1,1.0,0,,27,3,31,21
2332,31.0,4.6,12.975377,77.696664,12.995377,77.716664,,4,1,3,2,0.0,0,3.0,26,3,28,10
16298,36.0,4.2,19.1093,72.825451,19.1593,72.875451,,1,0,1,3,1.0,0,3.0,48,3,3,19
28685,33.0,5.0,15.157944,73.950889,15.237944,74.030889,6.0,1,0,1,3,1.0,0,3.0,32,2,14,20
27659,28.0,4.9,11.008638,76.984311,11.088638,77.064311,2.0,4,1,1,2,1.0,0,,15,4,6,22
13086,23.0,4.0,21.157735,72.768778,21.287735,72.898778,5.0,1,1,4,3,2.0,0,,43,3,20,13
20984,32.0,4.6,30.893244,75.821817,30.953244,75.881817,1.0,3,1,1,2,0.0,0,,28,2,17,17
27409,32.0,4.3,18.554382,73.798206,18.644382,73.888206,1.0,1,2,4,3,1.0,0,,35,3,29,19
14727,30.0,4.7,17.450851,78.379347,17.560851,78.489347,6.0,3,1,2,3,0.0,0,3.0,20,3,8,18
26622,39.0,4.7,26.911378,75.789034,27.001378,75.879034,5.0,3,0,2,3,1.0,0,,44,3,12,18
28781,21.0,5.0,12.310972,76.659264,12.390972,76.739264,6.0,1,2,3,3,0.0,0,,13,3,29,20
40611,27.0,4.9,17.411028,78.329645,17.501028,78.419645,2.0,1,0,3,3,1.0,0,,38,4,6,21
35740,25.0,4.5,0.0,0.0,0.13,0.13,6.0,3,2,4,1,1.0,0,3.0,19,2,16,17
7559,25.0,4.7,26.90294,75.793007,26.95294,75.843007,4.0,4,0,3,3,1.0,0,,16,3,3,22
11541,23.0,4.6,18.546947,73.900626,18.576947,73.930626,1.0,4,2,2,3,1.0,0,3.0,15,3,1,22
4713,31.0,4.5,18.51421,73.838429,18.59421,73.918429,2.0,1,1,2,2,1.0,0,3.0,31,3,12,22
42971,22.0,4.6,11.008638,76.984311,11.038638,77.014311,1.0,4,2,2,3,1.0,0,3.0,13,3,15,22
35866,26.0,4.0,22.745536,75.893106,22.795536,75.943106,2.0,4,0,2,3,1.0,0,3.0,28,4,1,23
14073,25.0,4.4,21.17106,72.789292,21.21106,72.829292,4.0,2,2,2,2,0.0,0,3.0,32,3,28,14
7474,39.0,4.8,27.201725,78.007553,27.261725,78.067553,4.0,4,1,4,3,1.0,0,3.0,15,2,13,23
39610,29.0,4.9,23.233219,77.433571,23.343219,77.543571,5.0,1,2,2,2,1.0,0,3.0,43,2,18,21
12749,26.0,5.0,12.934179,77.615797,13.004179,77.685797,6.0,3,1,4,3,1.0,0,3.0,15,3,2,17
27709,30.0,3.9,23.333017,85.3172,23.463017,85.4472,1.0,1,1,1,2,1.0,0,3.0,33,3,6,21
26959,37.0,4.7,13.027018,80.254791,13.137018,80.364791,6.0,1,0,3,3,1.0,0,,35,3,27,21
30738,29.0,5.0,23.374878,85.335739,23.504878,85.465739,6.0,3,2,2,2,1.0,0,3.0,18,3,23,18
44668,27.0,4.6,21.186438,72.794115,21.236438,72.844115,1.0,1,2,1,1,0.0,0,3.0,24,4,5,22
7070,33.0,4.6,22.651847,75.881991,22.741847,75.971991,4.0,3,0,1,3,1.0,0,3.0,42,3,23,17
44295,29.0,4.6,12.934179,77.615797,12.974179,77.655797,4.0,3,0,1,3,1.0,0,3.0,25,3,13,15
45314,30.0,4.7,19.875337,75.316722,20.005337,75.446722,1.0,1,1,1,3,1.0,0,3.0,30,2,14,19
17383,24.0,4.9,19.065838,72.832658,19.075838,72.842658,6.0,4,2,2,2,1.0,0,3.0,18,3,30,8
9993,21.0,4.9,26.90519,75.810753,26.98519,75.890753,5.0,4,0,4,3,1.0,0,,20,4,2,22
14644,26.0,4.7,26.902908,75.792934,26.922908,75.812934,5.0,4,0,1,3,0.0,0,3.0,19,3,19,8
43404,26.0,4.6,17.430448,78.418213,17.470448,78.458213,1.0,2,2,2,3,1.0,0,3.0,24,3,21,13
14952,21.0,4.7,18.543626,73.905101,18.603626,73.965101,6.0,3,1,2,2,1.0,0,3.0,17,3,21,18
16774,30.0,4.7,26.913483,75.803139,27.003483,75.893139,5.0,3,1,1,3,1.0,0,3.0,35,3,2,17
7495,24.0,4.9,19.1093,72.825451,19.2193,72.935451,,3,0,1,3,1.0,0,3.0,37,3,20,18
7929,33.0,4.9,9.957144,76.296783,9.997144,76.336783,4.0,3,1,1,3,1.0,0,3.0,17,2,11,15
37927,31.0,4.2,22.725835,75.887648,22.785835,75.947648,,4,0,1,3,1.0,0,3.0,34,3,26,23
27095,21.0,4.5,21.160437,72.774209,21.190437,72.804209,5.0,1,1,3,3,0.0,0,3.0,28,3,24,21
17103,30.0,4.6,0.0,0.0,0.06,0.06,4.0,1,2,1,3,1.0,0,3.0,26,2,13,19
8033,34.0,4.5,12.933298,77.614293,12.993298,77.674293,5.0,3,0,3,3,1.0,0,3.0,26,3,9,17
18094,21.0,4.9,0.0,0.0,0.04,0.04,2.0,2,0,4,3,0.0,0,3.0,16,3,24,12
3122,39.0,4.3,13.066762,80.251865,13.156762,80.341865,4.0,1,1,4,3,0.0,0,3.0,40,3,29,21
4671,38.0,4.7,11.022477,76.995667,11.052477,77.025667,1.0,1,2,2,1,1.0,0,,30,3,3,20
18070,20.0,4.8,26.479108,80.315042,26.619108,80.455042,6.0,1,2,3,3,1.0,0,3.0,23,2,14,20
42586,27.0,4.7,17.428294,78.404423,17.518294,78.494423,6.0,1,1,1,3,1.0,0,3.0,13,3,2,21
44602,25.0,4.8,11.010375,76.95295,11.120375,77.06295,5.0,4,0,1,3,0.0,0,,21,3,23,23
20789,28.0,4.8,26.482419,80.320939,26.512419,80.350939,,3,0,2,3,0.0,0,3.0,17,2,13,18
14387,25.0,5.0,13.045479,80.23311,13.075479,80.26311,4.0,1,2,2,3,1.0,0,3.0,29,3,28,20
30868,27.0,4.1,23.353783,85.326967,23.423783,85.396967,5.0,3,1,1,2,1.0,0,3.0,32,3,10,19
19115,37.0,4.5,26.88842,75.800689,27.02842,75.940689,2.0,4,0,2,3,1.0,0,3.0,21,3,8,22
22846,27.0,4.9,25.454697,81.834492,25.504697,81.884492,4.0,3,1,2,2,0.0,0,3.0,14,2,15,18
12659,26.0,4.8,15.556561,73.763633,15.686561,73.893633,6.0,3,1,1,2,1.0,0,3.0,11,2,12,18
398,24.0,4.8,21.183434,72.814492,21.203434,72.834492,5.0,4,2,2,2,0.0,0,3.0,14,3,1,8
4277,30.0,4.9,19.874103,75.368419,19.924103,75.418419,6.0,1,1,4,3,0.0,0,3.0,17,2,17,20
29604,24.0,4.9,18.546947,73.900626,18.596947,73.950626,2.0,1,0,2,3,0.0,0,3.0,21,3,17,20
42278,25.0,4.8,23.234631,77.401663,23.244631,77.411663,,4,1,1,3,0.0,0,,11,2,11,9
18378,37.0,4.7,0.0,0.0,0.09,0.09,4.0,4,0,3,3,0.0,0,3.0,44,3,27,23
6853,24.0,4.7,30.372202,78.077151,30.452202,78.157151,,3,2,2,1,1.0,0,3.0,22,2,12,17
21529,21.0,5.0,18.530963,73.828972,18.570963,73.868972,5.0,3,0,4,3,0.0,0,,22,3,21,15
20725,38.0,4.9,21.186884,72.793616,21.226884,72.833616,5.0,2,2,1,1,1.0,0,,28,3,5,15
24721,31.0,5.0,18.536718,73.830327,18.666719,73.960327,4.0,3,0,1,3,0.0,0,3.0,43,3,29,18
279,37.0,3.8,26.849596,75.800512,26.989596,75.940512,2.0,1,1,2,3,1.0,0,3.0,42,4,4,20
34271,24.0,4.9,21.15276,72.778059,21.26276,72.888059,2.0,4,0,1,3,1.0,0,3.0,22,3,31,22
26694,21.0,4.4,11.010375,76.95295,11.040375,76.98295,4.0,1,1,2,2,0.0,0,3.0,34,3,26,19
44245,31.0,4.7,23.354422,85.3329,23.434422,85.4129,2.0,4,0,4,3,1.0,0,3.0,29,4,6,22
1200,22.0,4.9,22.732225,75.874765,22.792225,75.934765,,1,1,3,2,0.0,0,3.0,18,3,5,21
43816,28.0,4.8,26.492106,80.327797,26.622106,80.457797,5.0,3,1,4,3,1.0,0,3.0,29,2,18,17
1242,21.0,4.9,11.003008,76.97544,11.113008,77.08544,4.0,3,0,3,3,1.0,0,3.0,38,3,27,18
40133,37.0,4.4,11.022298,76.998349,11.072298,77.048349,2.0,4,0,3,3,0.0,0,3.0,20,3,7,22
38699,32.0,4.0,21.15276,72.778059,21.24276,72.868059,5.0,1,1,4,3,1.0,0,3.0,37,3,14,21
41793,21.0,4.9,23.214459,77.434976,23.254459,77.474976,,2,2,3,2,1.0,0,3.0,16,2,11,13
26704,39.0,5.0,22.75004,75.902847,22.79004,75.942847,2.0,2,2,4,2,1.0,0,3.0,33,3,1,12
26810,30.0,4.9,12.321214,76.621094,12.341214,76.641094,4.0,4,2,1,2,1.0,0,3.0,18,3,28,10
36630,29.0,4.9,13.081878,80.248519,13.171878,80.338519,4.0,4,2,2,1,0.0,0,,27,3,31,22
40126,31.0,4.4,13.049645,80.242268,13.089645,80.282268,1.0,2,2,3,1,1.0,0,3.0,31,3,11,12
45477,36.0,4.2,12.323225,76.630028,12.433225,76.740028,1.0,1,0,3,3,0.0,0,3.0,49,3,6,21
14645,37.0,4.9,27.161661,78.011544,27.291661,78.141544,6.0,1,0,3,3,1.0,0,3.0,42,2,18,21
38176,25.0,4.3,22.553227,88.353273,22.613227,88.413273,,4,0,3,3,1.0,0,3.0,22,2,17,1
16842,21.0,4.4,12.323225,76.630028,12.413225,76.720028,,1,0,4,3,1.0,0,3.0,33,4,4,19
3543,21.0,4.8,12.979166,77.640709,13.069166,77.730709,,1,1,1,2,1.0,0,3.0,23,3,29,19
12187,38.0,4.7,0.0,0.0,0.13,0.13,2.0,4,0,1,3,1.0,0,3.0,20,2,16,1
35280,34.0,4.6,13.029198,77.570997,13.119198,77.660997,6.0,1,0,2,3,0.0,0,3.0,36,3,4,19
15370,32.0,4.9,23.39925,85.390464,23.41925,85.410464,4.0,4,0,1,3,1.0,0,,21,3,21,9
